videoId,totalWords,totalUniqueWords,totalSentences,avgSyllPerSec,avgCEFRScore,avgWordCEFR,avgFreqCEFR,readability,avgSentenceLength,uncommonRatio,totalEasyRatio,totalMiddleRatio,totalHardRatio,wordEasyRatio,wordMiddleRatio,wordHardRatio,FreqEasyRatio,FreqMiddleRatio,FreqHardRatio,channelId
DrqufuL6eD8,358,211,58,1.8664846518732787,2.433175355450237,2.293838862559242,2.5260663507109005,4.721364994280111,6.172413793103448,27.96208530805687,64.07582938388626,18.009478672985782,17.914691943127963,69.66824644549763,13.981042654028435,16.350710900473935,60.347551342812,20.695102685624015,18.95734597156398,UCqa2MPu8bLY1PwVFUpSyVhQ
Fm5b-8WYJis,202,120,31,1.432231208318029,2.3466666666666667,2.220833333333333,2.4305555555555554,4.402283333333334,6.516129032258065,25.833333333333336,68.83333333333333,11.5,19.666666666666668,72.5,7.916666666666666,19.583333333333332,66.38888888888889,13.88888888888889,19.72222222222222,UCqa2MPu8bLY1PwVFUpSyVhQ
oY321NVSr-4,448,245,68,2.016117549904604,2.62530612244898,2.4142857142857146,2.765986394557823,5.160449939975991,6.588235294117647,30.612244897959183,60.08163265306122,18.93877551020408,20.97959183673469,67.55102040816325,14.489795918367346,17.959183673469386,55.10204081632653,21.904761904761905,22.993197278911563,UCqa2MPu8bLY1PwVFUpSyVhQ
wkCCVgzhDVA,189,105,27,1.2782804619012689,2.363809523809524,2.119047619047619,2.5269841269841273,4.8586285714285715,7.0,28.57142857142857,65.52380952380952,17.142857142857142,17.333333333333332,76.19047619047619,8.095238095238095,15.714285714285715,58.41269841269841,23.174603174603178,18.41269841269841,UCqa2MPu8bLY1PwVFUpSyVhQ
UFGFs4LABX0,209,148,41,1.1497712609532074,2.754054054054054,2.5844594594594597,2.867117117117117,5.800676862228083,5.097560975609756,35.13513513513514,56.08108108108109,20.135135135135137,23.783783783783786,64.1891891891892,11.824324324324325,23.986486486486488,50.67567567567568,25.675675675675677,23.648648648648646,UCqa2MPu8bLY1PwVFUpSyVhQ
2TWNHc7h3mo,282,168,48,1.4976148127719664,2.2297619047619053,2.0833333333333335,2.327380952380952,3.6749714285714283,5.875,21.428571428571427,69.64285714285714,15.0,15.35714285714286,75.59523809523809,8.630952380952381,15.773809523809522,65.67460317460318,19.246031746031747,15.079365079365079,UCqa2MPu8bLY1PwVFUpSyVhQ
4neYWrrTQsI,372,190,59,1.818770353864395,2.542105263157895,2.4078947368421053,2.6315789473684212,5.797679571810884,6.305084745762712,34.73684210526316,63.15789473684211,16.210526315789473,20.63157894736842,70.78947368421052,8.157894736842106,21.05263157894737,58.07017543859649,21.57894736842105,20.350877192982455,UCqa2MPu8bLY1PwVFUpSyVhQ
TItqLXeq_xY,326,170,76,1.1248386986562386,2.5976470588235294,2.4294117647058826,2.709803921568627,4.299581424148608,4.2894736842105265,25.882352941176475,62.23529411764706,16.0,21.764705882352942,68.52941176470588,11.176470588235293,20.294117647058822,58.03921568627451,19.215686274509803,22.745098039215687,UCqa2MPu8bLY1PwVFUpSyVhQ
0-EAbRitv_Q,464,255,61,1.8267073633931672,2.497254901960784,2.276470588235294,2.6444444444444444,4.711795049823208,7.60655737704918,27.450980392156865,62.58823529411765,18.745098039215684,18.666666666666664,69.80392156862746,12.941176470588236,17.254901960784313,57.77777777777778,22.614379084967318,19.607843137254903,UCqa2MPu8bLY1PwVFUpSyVhQ
fF4fYSIb8cI,486,252,77,1.9557325213725276,2.573809523809524,2.3432539682539684,2.727513227513228,5.764369264069265,6.311688311688312,34.523809523809526,60.7936507936508,19.285714285714285,19.92063492063492,68.25396825396825,14.68253968253968,17.063492063492063,55.820105820105816,22.354497354497354,21.825396825396826,UCqa2MPu8bLY1PwVFUpSyVhQ
zJCVVCUgAI4,389,178,85,1.423935617860852,2.225842696629213,2.1460674157303368,2.2790262172284645,4.1301390085922005,4.576470588235294,24.719101123595504,69.55056179775282,15.617977528089888,14.831460674157304,74.43820224719101,9.831460674157302,15.730337078651687,66.29213483146067,19.47565543071161,14.232209737827716,UCqa2MPu8bLY1PwVFUpSyVhQ
xerrjjAyZs8,220,121,42,1.1443956981385006,2.7537190082644627,2.603305785123967,2.853994490358127,5.4796442345533265,5.238095238095238,33.057851239669425,60.3305785123967,12.231404958677686,27.438016528925615,66.11570247933885,6.198347107438017,27.68595041322314,56.47382920110192,16.2534435261708,27.272727272727273,UCqa2MPu8bLY1PwVFUpSyVhQ
hjHH0jN7ZeU,324,178,65,1.3346871505091533,2.8168539325842694,2.7331460674157304,2.8726591760299627,6.456787484874677,4.984615384615385,39.325842696629216,57.52808988764045,15.50561797752809,26.96629213483146,63.20224719101124,9.55056179775281,27.247191011235955,53.74531835205993,19.475655430711612,26.779026217228463,UCqa2MPu8bLY1PwVFUpSyVhQ
rSQyPhSyGA8,390,186,50,1.8373909049150208,2.427956989247312,2.271505376344086,2.532258064516129,5.310643440860216,7.8,31.182795698924732,65.05376344086021,16.344086021505376,18.602150537634408,71.50537634408603,11.021505376344084,17.47311827956989,60.75268817204301,19.892473118279568,19.35483870967742,UCqa2MPu8bLY1PwVFUpSyVhQ
9qyWdPRkE6s,262,164,38,1.65718954863005,2.5841463414634145,2.4146341463414633,2.6971544715447155,6.3113691912708605,6.894736842105263,37.80487804878049,60.85365853658537,19.51219512195122,19.634146341463413,67.3780487804878,15.243902439024392,17.378048780487802,56.5040650406504,22.357723577235774,21.138211382113823,UCqa2MPu8bLY1PwVFUpSyVhQ
FFiKFwUTvX4,180,123,34,0.9190685544101471,2.4861788617886176,2.308943089430894,2.6043360433604335,4.370555714968915,5.294117647058823,26.01626016260163,64.0650406504065,17.398373983739837,18.53658536585366,70.73170731707316,11.382113821138212,17.886178861788615,59.62059620596206,21.40921409214092,18.97018970189702,UCqa2MPu8bLY1PwVFUpSyVhQ
LN0IC5OcTeo,216,133,29,1.1667143021683395,2.5834586466165415,2.462406015037594,2.664160401002506,4.99958485869847,7.448275862068965,29.32330827067669,61.804511278195484,16.090225563909776,22.105263157894736,67.66917293233084,9.774436090225564,22.55639097744361,57.89473684210526,20.30075187969925,21.804511278195488,UCqa2MPu8bLY1PwVFUpSyVhQ
N6xtoev7nPU,463,251,69,1.3727504605356387,2.3211155378486055,2.145418326693227,2.4382470119521913,4.862225578844045,6.7101449275362315,28.68525896414343,68.36653386454184,14.980079681274901,16.653386454183266,75.69721115537848,7.569721115537848,16.733067729083665,63.47941567065074,19.9203187250996,16.60026560424967,UCqa2MPu8bLY1PwVFUpSyVhQ
NHU8KLrCMEA,355,192,66,1.5723378634095997,2.4104166666666664,2.2109375,2.5434027777777772,4.461006628787879,5.378787878787879,26.5625,65.625,16.145833333333332,18.229166666666668,73.4375,9.635416666666666,16.927083333333336,60.416666666666664,20.48611111111111,19.09722222222222,UCqa2MPu8bLY1PwVFUpSyVhQ
d6XHuE32tq0,243,155,44,1.2592699110499392,2.8890322580645162,2.7709677419354835,2.9677419354838706,5.774959530791788,5.5227272727272725,34.83870967741935,56.7741935483871,13.419354838709678,29.806451612903224,62.58064516129033,7.419354838709678,29.999999999999996,52.903225806451616,17.41935483870968,29.67741935483871,UCqa2MPu8bLY1PwVFUpSyVhQ
DPJM_5c4J_g,307,183,62,1.666490717420483,2.4459016393442625,2.202185792349727,2.608378870673953,5.508933333333332,4.951612903225806,33.33333333333333,64.48087431693989,16.939890710382514,18.579234972677597,74.31693989071039,8.469945355191257,17.21311475409836,57.923497267759565,22.586520947176684,19.48998178506375,UCqa2MPu8bLY1PwVFUpSyVhQ
UOiCCI9v5uU,514,204,77,2.014078998826749,2.4137254901960783,2.3357843137254903,2.4656862745098036,5.5944294372294365,6.675324675324675,33.33333333333333,64.70588235294117,17.15686274509804,18.137254901960784,69.85294117647058,11.76470588235294,18.382352941176467,61.27450980392157,20.751633986928102,17.973856209150327,UCqa2MPu8bLY1PwVFUpSyVhQ
1k9l9phw7aI,303,193,64,1.3681203203011103,2.723316062176166,2.585492227979275,2.8151986183074267,4.980006347150259,4.734375,30.05181347150259,58.445595854922274,17.409326424870464,24.145077720207254,65.5440414507772,9.844559585492227,24.61139896373057,53.713298791019,22.45250431778929,23.83419689119171,UCqa2MPu8bLY1PwVFUpSyVhQ
ESfMpo9ozrk,270,169,45,1.229290690793546,2.3952662721893487,2.2071005917159763,2.5207100591715976,4.408605917159764,6.0,26.035502958579883,65.44378698224851,17.278106508875737,17.27810650887574,73.07692307692308,10.059171597633137,16.86390532544379,60.35502958579882,22.090729783037474,17.554240631163704,UCqa2MPu8bLY1PwVFUpSyVhQ
t31RKQC3dJs,83,73,16,2.073292226500444,2.315068493150685,2.212328767123288,2.3835616438356166,5.881135616438356,5.1875,35.61643835616438,67.67123287671232,16.43835616438356,15.89041095890411,72.6027397260274,10.95890410958904,16.43835616438356,64.38356164383562,20.091324200913242,15.52511415525114,UCqa2MPu8bLY1PwVFUpSyVhQ
jcj7rVWPy-s,221,108,50,0.9045625772141291,2.4166666666666665,2.3425925925925926,2.466049382716049,4.605343111111112,4.42,27.77777777777778,65.37037037037038,15.185185185185185,19.444444444444446,71.2962962962963,8.333333333333332,20.37037037037037,61.419753086419746,19.75308641975309,18.82716049382716,UCqa2MPu8bLY1PwVFUpSyVhQ
RNWWnjvZJIM,593,256,92,2.0412713631144146,2.32109375,2.17578125,2.41796875,4.205524660326088,6.445652173913044,24.609375,66.875,17.578125,15.546875000000002,73.6328125,11.328125,15.0390625,62.369791666666664,21.744791666666664,15.885416666666668,UCqa2MPu8bLY1PwVFUpSyVhQ
toTwGkBdZCs,245,157,52,1.0958311613066696,2.862420382165605,2.726114649681529,2.9532908704883227,5.16178147966683,4.711538461538462,31.210191082802545,56.17834394904458,16.81528662420382,27.006369426751593,62.4203821656051,9.872611464968154,27.70700636942675,52.016985138004245,21.443736730360936,26.539278131634816,UCqa2MPu8bLY1PwVFUpSyVhQ
xTjXSNmbs2M,435,217,79,1.526304604030217,2.539170506912442,2.4976958525345623,2.566820276497696,5.730487195940034,5.506329113924051,34.56221198156682,64.05529953917052,14.377880184331797,21.566820276497698,67.51152073732719,10.368663594470046,22.119815668202765,61.75115207373271,17.05069124423963,21.19815668202765,UCqa2MPu8bLY1PwVFUpSyVhQ
1hv6YSS_aiY,282,151,61,1.209988070977683,2.6119205298013246,2.5827814569536427,2.6313465783664456,5.144066572576268,4.622950819672131,31.125827814569533,61.059602649006614,16.556291390728475,22.3841059602649,65.89403973509934,8.940397350993377,25.165562913907284,57.83664459161148,21.63355408388521,20.52980132450331,UCqa2MPu8bLY1PwVFUpSyVhQ
RB3qUTagl7o,167,118,31,0.9710897255132479,2.4762711864406777,2.4406779661016946,2.5,4.4154203389830515,5.387096774193548,26.27118644067797,62.37288135593221,19.491525423728817,18.135593220338983,66.10169491525424,15.254237288135593,18.64406779661017,59.887005649717516,22.316384180790962,17.796610169491526,UCqa2MPu8bLY1PwVFUpSyVhQ
fPFQwRCKtOQ,273,148,52,1.2483448668919996,2.4905405405405405,2.4087837837837838,2.545045045045045,4.6346567567567565,5.25,27.7027027027027,65.13513513513513,13.108108108108109,21.756756756756754,68.91891891891892,9.121621621621621,21.95945945945946,62.61261261261261,15.765765765765767,21.62162162162162,UCqa2MPu8bLY1PwVFUpSyVhQ
FI_vUXmeOTc,333,160,62,1.4988868202116992,2.6325000000000003,2.46875,2.741666666666667,5.595525,5.370967741935484,33.75,58.62499999999999,20.75,20.625,65.625,14.6875,19.6875,53.95833333333334,24.791666666666664,21.25,UCqa2MPu8bLY1PwVFUpSyVhQ
30nju7fzOgY,91,66,13,0.5847515168502675,2.2333333333333334,1.9166666666666667,2.4444444444444446,2.7396242424242425,7.0,15.151515151515152,67.57575757575758,17.575757575757574,14.848484848484848,78.7878787878788,8.333333333333332,12.878787878787879,60.101010101010104,23.737373737373737,16.16161616161616,UCqa2MPu8bLY1PwVFUpSyVhQ
sa2C689BRSs,285,165,47,1.3658698449506226,2.730909090909091,2.6303030303030304,2.797979797979798,4.798523533204384,6.0638297872340425,28.484848484848484,58.54545454545454,16.606060606060606,24.84848484848485,63.63636363636364,10.90909090909091,25.454545454545453,55.151515151515156,20.4040404040404,24.444444444444446,UCqa2MPu8bLY1PwVFUpSyVhQ
HdnJE5S3oNI,253,144,66,1.2901305988046226,2.504166666666667,2.40625,2.5694444444444446,3.589369444444445,3.8333333333333335,21.52777777777778,62.5,18.055555555555557,19.444444444444446,67.70833333333333,13.194444444444445,19.09722222222222,59.02777777777777,21.296296296296298,19.675925925925927,UCqa2MPu8bLY1PwVFUpSyVhQ
5WLbXo__KlA,423,210,76,1.709391536949785,2.336190476190476,2.2452380952380953,2.3968253968253967,4.4867298245614045,5.565789473684211,26.666666666666668,67.52380952380952,15.523809523809526,16.95238095238095,72.61904761904762,9.761904761904763,17.61904761904762,64.12698412698413,19.365079365079367,16.507936507936506,UCqa2MPu8bLY1PwVFUpSyVhQ
rSHxcmeJtBI,253,162,57,1.0074380641813323,3.0481481481481483,2.9228395061728394,3.1316872427983538,6.750586484730345,4.43859649122807,41.358024691358025,52.592592592592595,15.555555555555555,31.85185185185185,57.71604938271605,11.728395061728394,30.555555555555557,49.17695473251028,18.10699588477366,32.71604938271605,UCqa2MPu8bLY1PwVFUpSyVhQ
KPs0rJKzZCg,258,147,40,1.3427792665712908,2.638095238095238,2.4863945578231292,2.739229024943311,5.690668299319728,6.45,34.01360544217687,61.36054421768708,15.78231292517007,22.857142857142858,68.02721088435374,9.183673469387756,22.7891156462585,56.91609977324263,20.18140589569161,22.90249433106576,UCqa2MPu8bLY1PwVFUpSyVhQ
0W1P6iVe2ts,568,275,60,2.372416569178712,2.7039999999999997,2.3763636363636365,2.9224242424242424,7.072637575757576,9.466666666666667,41.81818181818181,56.8,21.52727272727273,21.672727272727272,66.18181818181819,17.454545454545453,16.363636363636363,50.54545454545455,24.242424242424242,25.212121212121215,UCqa2MPu8bLY1PwVFUpSyVhQ
la9yH6X8wDg,156,95,24,0.9668466771533629,2.7136842105263157,2.673684210526316,2.740350877192982,5.308715789473684,6.5,31.57894736842105,59.1578947368421,16.842105263157897,24.000000000000004,63.68421052631579,10.0,26.31578947368421,56.140350877192986,21.403508771929822,22.45614035087719,UCqa2MPu8bLY1PwVFUpSyVhQ
0_Eezov7oQw,346,178,87,1.5348561636060258,2.482022471910112,2.3230337078651684,2.588014981273408,5.253608084721684,3.9770114942528734,32.02247191011236,64.26966292134831,16.51685393258427,19.213483146067414,69.3820224719101,13.764044943820224,16.853932584269664,60.86142322097378,18.35205992509363,20.786516853932586,UCqa2MPu8bLY1PwVFUpSyVhQ
kDx7E3WanJ4,319,185,64,1.3414359942304492,2.6291891891891894,2.5054054054054054,2.7117117117117115,5.368306081081082,4.984375,32.432432432432435,61.2972972972973,15.135135135135135,23.567567567567572,66.75675675675676,10.27027027027027,22.972972972972972,57.657657657657666,18.37837837837838,23.963963963963963,UCqa2MPu8bLY1PwVFUpSyVhQ
0hZGpUywxoM,462,227,48,2.207790721064449,2.6563876651982374,2.352422907488987,2.8590308370044055,6.320395594713657,9.625,37.00440528634361,58.76651982378855,19.911894273127757,21.3215859030837,70.26431718061673,12.77533039647577,16.96035242290749,51.10132158590308,24.669603524229075,24.229074889867842,UCqa2MPu8bLY1PwVFUpSyVhQ
0YgkD_TZRtw,244,157,33,1.2555089670711532,2.973248407643312,2.805732484076433,3.0849256900212314,6.702854043620923,7.393939393939394,40.12738853503185,54.01273885350319,15.668789808917198,30.318471337579616,61.146496815286625,9.554140127388536,29.29936305732484,49.25690021231422,19.745222929936308,30.997876857749468,UCqa2MPu8bLY1PwVFUpSyVhQ
o-TzvfU-DVg,381,182,77,1.4206463353782035,2.5043956043956044,2.4615384615384617,2.532967032967033,5.537676123876124,4.9480519480519485,33.51648351648351,64.06593406593407,14.615384615384617,21.318681318681318,66.75824175824175,10.989010989010989,22.252747252747252,62.27106227106228,17.032967032967033,20.695970695970697,UCqa2MPu8bLY1PwVFUpSyVhQ
G7TcYs0cGt4,325,127,54,1.177525378770663,2.1118110236220473,1.9960629921259843,2.188976377952756,3.158124817731117,6.018518518518518,18.11023622047244,71.18110236220471,15.905511811023622,12.913385826771654,77.55905511811024,9.05511811023622,13.385826771653543,66.92913385826772,20.47244094488189,12.598425196850394,UCqa2MPu8bLY1PwVFUpSyVhQ
UtHzKezddO8,1111,456,178,1.5097179206265574,2.8118421052631577,2.5811403508771926,2.9656432748538015,6.300086408436822,6.241573033707865,37.93859649122807,56.05263157894737,19.561403508771928,24.385964912280706,65.5701754385965,10.74561403508772,23.684210526315788,49.70760233918128,25.438596491228072,24.85380116959064,UCAo41QETLlwvJ-oqjmEPt8A
qxZFWQzdvIs,1564,525,285,1.4027088537113852,2.8750476190476184,2.63047619047619,3.038095238095238,5.836286115288221,5.487719298245614,35.23809523809524,54.85714285714286,18.81904761904762,26.323809523809523,63.04761904761905,12.952380952380953,23.999999999999996,49.39682539682539,22.730158730158728,27.87301587301587,UCAo41QETLlwvJ-oqjmEPt8A
IU8KL_aU4zg,1797,635,251,1.7088954272835326,3.062677165354331,2.8110236220472444,3.230446194225722,7.118694933651223,7.159362549800797,42.83464566929134,49.7007874015748,21.5748031496063,28.7244094488189,58.58267716535433,14.881889763779528,26.53543307086614,43.77952755905512,26.036745406824146,30.183727034120736,UCAo41QETLlwvJ-oqjmEPt8A
w9oq6A_QdvM,1089,431,169,1.7345558540452044,2.9085846867749425,2.651972157772622,3.0796597061098225,6.474414618542264,6.443786982248521,38.97911832946635,53.178654292343396,20.417633410672853,26.403712296983755,62.29698375870069,13.805104408352667,23.897911832946633,47.09976798143851,24.82598607888631,28.074245939675173,UCAo41QETLlwvJ-oqjmEPt8A
LHEVe56gT0Q,1595,614,203,1.5484513738931864,3.031596091205212,2.740228013029316,3.225841476655809,6.921733829688228,7.857142857142857,41.36807817589577,50.09771986970684,22.14983713355049,27.752442996742673,59.93485342019544,15.309446254071661,24.7557003257329,43.53963083604778,26.710097719869708,29.75027144408252,UCAo41QETLlwvJ-oqjmEPt8A
tOiW_S5rdOs,1515,574,140,1.6591619112232125,3.167247386759582,2.9207317073170733,3.3315911730545875,7.386411846689896,10.821428571428571,43.37979094076655,47.595818815331015,21.149825783972126,31.254355400696866,55.66202090592334,15.94076655052265,28.397212543554005,42.21835075493612,24.62253193960511,33.15911730545877,UCAo41QETLlwvJ-oqjmEPt8A
gUBt_fu5iJM,869,342,157,1.5981644581977827,3.0695906432748536,2.8625730994152048,3.2076023391812867,7.061467404179238,5.535031847133758,42.98245614035088,50.58479532163742,19.53216374269006,29.883040935672515,58.77192982456141,13.011695906432747,28.216374269005847,45.126705653021446,23.879142300194935,30.994152046783626,UCAo41QETLlwvJ-oqjmEPt8A
sMtNpR2CNDA,1590,578,215,1.6582050884772401,3.0955017301038064,2.8468858131487886,3.2612456747404845,7.114439060111049,7.395348837209302,42.733564013840834,49.34256055363322,20.65743944636678,30.0,57.00692041522491,16.608996539792386,26.3840830449827,44.23298731257209,23.356401384083043,32.410611303344865,UCAo41QETLlwvJ-oqjmEPt8A
9VqxpkWv1kE,809,357,96,1.4730747553414971,2.9719887955182074,2.677871148459384,3.168067226890756,7.052437114845938,8.427083333333334,42.016806722689076,50.812324929972,22.633053221288513,26.554621848739497,60.08403361344538,17.086834733893557,22.829131652661065,44.631185807656394,26.330532212885153,29.03828197945845,UCAo41QETLlwvJ-oqjmEPt8A
yqylArq6i8o,606,298,85,1.4431229764289915,2.9234899328859063,2.7348993288590604,3.0492170022371368,6.659021508093171,7.129411764705883,39.93288590604027,54.63087248322148,16.778523489932887,28.590604026845636,61.74496644295302,10.906040268456376,27.348993288590606,49.888143176733784,20.69351230425056,29.418344519015662,UCAo41QETLlwvJ-oqjmEPt8A
mkXhDtKtFWU,946,441,98,2.034248277708031,2.928344671201814,2.6031746031746033,3.1451247165532883,6.7088598639455785,9.653061224489797,39.455782312925166,53.287981859410436,20.589569160997733,26.122448979591837,64.28571428571429,13.492063492063492,22.22222222222222,45.95616024187453,25.321239606953892,28.722600151171576,UCAo41QETLlwvJ-oqjmEPt8A
